x,y,z
0.0,1.789473684210526,-1.368421052631579
0.0,2.0,-1.368421052631579
0.0,-2.0,-1.1578947368421053
0.0,-1.7894736842105263,-1.1578947368421053
0.0,-1.5789473684210527,-1.1578947368421053
0.0,-1.368421052631579,-1.1578947368421053
0.0,-1.1578947368421053,-1.1578947368421053
0.0,-0.9473684210526316,-1.1578947368421053
0.0,-0.736842105263158,-1.1578947368421053
0.0,-0.5263157894736843,-1.1578947368421053
0.0,-0.3157894736842106,-1.1578947368421053
0.0,-0.10526315789473695,-1.1578947368421053
0.0,0.10526315789473673,-1.1578947368421053
0.0,0.3157894736842106,-1.1578947368421053
0.0,0.5263157894736841,-1.1578947368421053
0.0,0.7368421052631575,-1.1578947368421053
0.0,0.9473684210526314,-1.1578947368421053
0.0,1.1578947368421053,-1.1578947368421053
0.0,1.3684210526315788,-1.1578947368421053
0.0,1.5789473684210522,-1.1578947368421053
0.0,1.789473684210526,-1.1578947368421053
0.0,2.0,-1.1578947368421053
0.0,-2.0,-0.9473684210526316
0.0,-1.7894736842105263,-0.9473684210526316
0.0,-1.5789473684210527,-0.9473684210526316
0.0,-1.368421052631579,-0.9473684210526316
0.0,-1.1578947368421053,-0.9473684210526316
0.0,-0.9473684210526316,-0.9473684210526316
0.0,-0.736842105263158,-0.9473684210526316
0.0,-0.5263157894736843,-0.9473684210526316
0.0,-0.3157894736842106,-0.9473684210526316
0.0,-0.10526315789473695,-0.9473684210526316
0.0,0.10526315789473673,-0.9473684210526316
0.0,0.3157894736842106,-0.9473684210526316
0.0,0.5263157894736841,-0.9473684210526316
0.0,0.7368421052631575,-0.9473684210526316
0.0,0.9473684210526314,-0.9473684210526316
0.0,1.1578947368421053,-0.9473684210526316
0.0,1.3684210526315788,-0.9473684210526316
0.0,1.5789473684210522,-0.9473684210526316
0.0,1.789473684210526,-0.9473684210526316
0.0,2.0,-0.9473684210526316
0.0,-2.0,-0.736842105263158
0.0,-1.7894736842105263,-0.736842105263158
0.0,-1.5789473684210527,-0.736842105263158
0.0,-1.368421052631579,-0.736842105263158
0.0,-1.1578947368421053,-0.736842105263158
0.0,-0.9473684210526316,-0.736842105263158
0.0,-0.736842105263158,-0.736842105263158
0.0,-0.5263157894736843,-0.736842105263158
0.0,-0.3157894736842106,-0.736842105263158
0.0,-0.10526315789473695,-0.736842105263158
0.0,0.10526315789473673,-0.736842105263158
0.0,0.3157894736842106,-0.736842105263158
0.0,0.5263157894736841,-0.736842105263158
0.0,0.7368421052631575,-0.736842105263158
0.0,0.9473684210526314,-0.736842105263158
0.0,1.1578947368421053,-0.736842105263158
0.0,1.3684210526315788,-0.736842105263158
0.0,1.5789473684210522,-0.736842105263158
0.0,1.789473684210526,-0.736842105263158
0.0,2.0,-0.736842105263158
0.0,-2.0,-0.5263157894736843
0.0,-1.7894736842105263,-0.5263157894736843
0.0,-1.5789473684210527,-0.5263157894736843
0.0,-1.368421052631579,-0.5263157894736843
0.0,-1.1578947368421053,-0.5263157894736843
0.0,-0.9473684210526316,-0.5263157894736843
0.0,-0.736842105263158,-0.5263157894736843
0.0,-0.5263157894736843,-0.5263157894736843
0.0,-0.3157894736842106,-0.5263157894736843
0.0,-0.10526315789473695,-0.5263157894736843
0.0,0.10526315789473673,-0.5263157894736843
0.0,0.3157894736842106,-0.5263157894736843
0.0,0.5263157894736841,-0.5263157894736843
0.0,0.7368421052631575,-0.5263157894736843
0.0,0.9473684210526314,-0.5263157894736843
0.0,1.1578947368421053,-0.5263157894736843
0.0,1.3684210526315788,-0.5263157894736843
0.0,1.5789473684210522,-0.5263157894736843
0.0,1.789473684210526,-0.5263157894736843
0.0,2.0,-0.5263157894736843
0.0,-2.0,-0.3157894736842106
0.0,-1.7894736842105263,-0.3157894736842106
0.0,-1.5789473684210527,-0.3157894736842106
0.0,-1.368421052631579,-0.3157894736842106
0.0,-1.1578947368421053,-0.3157894736842106
0.0,-0.9473684210526316,-0.3157894736842106
0.0,-0.736842105263158,-0.3157894736842106
0.0,-0.5263157894736843,-0.3157894736842106
0.0,-0.3157894736842106,-0.3157894736842106
0.0,-0.10526315789473695,-0.3157894736842106
0.0,0.10526315789473673,-0.3157894736842106
0.0,0.3157894736842106,-0.3157894736842106
0.0,0.5263157894736841,-0.3157894736842106
0.0,0.7368421052631575,-0.3157894736842106
0.0,0.9473684210526314,-0.3157894736842106
0.0,1.1578947368421053,-0.3157894736842106
0.0,1.3684210526315788,-0.3157894736842106
0.0,1.5789473684210522,-0.3157894736842106
0.0,1.789473684210526,-0.3157894736842106
0.0,2.0,-0.3157894736842106
0.0,-2.0,-0.10526315789473695
0.0,-1.7894736842105263,-0.10526315789473695
0.0,-1.5789473684210527,-0.10526315789473695
0.0,-1.368421052631579,-0.10526315789473695
0.0,-1.1578947368421053,-0.10526315789473695
0.0,-0.9473684210526316,-0.10526315789473695
0.0,-0.736842105263158,-0.10526315789473695
0.0,-0.5263157894736843,-0.10526315789473695
0.0,-0.3157894736842106,-0.10526315789473695
0.0,-0.10526315789473695,-0.10526315789473695
0.0,0.10526315789473673,-0.10526315789473695
0.0,0.3157894736842106,-0.10526315789473695
0.0,0.5263157894736841,-0.10526315789473695
0.0,0.7368421052631575,-0.10526315789473695
0.0,0.9473684210526314,-0.10526315789473695
0.0,1.1578947368421053,-0.10526315789473695
0.0,1.3684210526315788,-0.10526315789473695
0.0,1.5789473684210522,-0.10526315789473695
0.0,1.789473684210526,-0.10526315789473695
0.0,2.0,-0.10526315789473695
0.0,-2.0,0.10526315789473673
0.0,-1.7894736842105263,0.10526315789473673
0.0,-1.5789473684210527,0.10526315789473673
0.0,-1.368421052631579,0.10526315789473673
0.0,-1.1578947368421053,0.10526315789473673
0.0,-0.9473684210526316,0.10526315789473673
0.0,-0.736842105263158,0.10526315789473673
0.0,-0.5263157894736843,0.10526315789473673
0.0,-0.3157894736842106,0.10526315789473673
0.0,-0.10526315789473695,0.10526315789473673
0.0,0.10526315789473673,0.10526315789473673
0.0,0.3157894736842106,0.10526315789473673
0.0,0.5263157894736841,0.10526315789473673
0.0,0.7368421052631575,0.10526315789473673
0.0,0.9473684210526314,0.10526315789473673
0.0,1.1578947368421053,0.10526315789473673
0.0,1.3684210526315788,0.10526315789473673
0.0,1.5789473684210522,0.10526315789473673
0.0,1.789473684210526,0.10526315789473673
0.0,2.0,0.10526315789473673
0.0,-2.0,0.3157894736842106
0.0,-1.7894736842105263,0.3157894736842106
0.0,-1.5789473684210527,0.3157894736842106
0.0,-1.368421052631579,0.3157894736842106
0.0,-1.1578947368421053,0.3157894736842106
0.0,-0.9473684210526316,0.3157894736842106
0.0,-0.736842105263158,0.3157894736842106
0.0,-0.5263157894736843,0.3157894736842106
0.0,-0.3157894736842106,0.3157894736842106
0.0,-0.10526315789473695,0.3157894736842106
0.0,0.10526315789473673,0.3157894736842106
0.0,0.3157894736842106,0.3157894736842106
0.0,0.5263157894736841,0.3157894736842106
0.0,0.7368421052631575,0.3157894736842106
0.0,0.9473684210526314,0.3157894736842106
0.0,1.1578947368421053,0.3157894736842106
0.0,1.3684210526315788,0.3157894736842106
0.0,1.5789473684210522,0.3157894736842106
0.0,1.789473684210526,0.3157894736842106
0.0,2.0,0.3157894736842106
0.0,-2.0,0.5263157894736841
0.0,-1.7894736842105263,0.5263157894736841
0.0,-1.5789473684210527,0.5263157894736841
0.0,-1.368421052631579,0.5263157894736841
0.0,-1.1578947368421053,0.5263157894736841
0.0,-0.9473684210526316,0.5263157894736841
0.0,-0.736842105263158,0.5263157894736841
0.0,-0.5263157894736843,0.5263157894736841
0.0,-0.3157894736842106,0.5263157894736841
0.0,-0.10526315789473695,0.5263157894736841
0.0,0.10526315789473673,0.5263157894736841
0.0,0.3157894736842106,0.5263157894736841
0.0,0.5263157894736841,0.5263157894736841
0.0,0.7368421052631575,0.5263157894736841
0.0,0.9473684210526314,0.5263157894736841
0.0,1.1578947368421053,0.5263157894736841
0.0,1.3684210526315788,0.5263157894736841
0.0,1.5789473684210522,0.5263157894736841
0.0,1.789473684210526,0.5263157894736841
0.0,2.0,0.5263157894736841
0.0,-2.0,0.7368421052631575
0.0,-1.7894736842105263,0.7368421052631575
0.0,-1.5789473684210527,0.7368421052631575
0.0,-1.368421052631579,0.7368421052631575
0.0,-1.1578947368421053,0.7368421052631575
0.0,-0.9473684210526316,0.7368421052631575
0.0,-0.736842105263158,0.7368421052631575
0.0,-0.5263157894736843,0.7368421052631575
0.0,-0.3157894736842106,0.7368421052631575
0.0,-0.10526315789473695,0.7368421052631575
0.0,0.10526315789473673,0.7368421052631575
0.0,0.3157894736842106,0.7368421052631575
0.0,0.5263157894736841,0.7368421052631575
0.0,0.7368421052631575,0.7368421052631575
0.0,0.9473684210526314,0.7368421052631575
0.0,1.1578947368421053,0.7368421052631575
0.0,1.3684210526315788,0.7368421052631575
0.0,1.5789473684210522,0.7368421052631575
0.0,1.789473684210526,0.7368421052631575
0.0,2.0,0.7368421052631575
0.0,-2.0,0.9473684210526314
0.0,-1.7894736842105263,0.9473684210526314
0.0,-1.5789473684210527,0.9473684210526314
0.0,-1.368421052631579,0.9473684210526314
0.0,-1.1578947368421053,0.9473684210526314
0.0,-0.9473684210526316,0.9473684210526314
0.0,-0.736842105263158,0.9473684210526314
0.0,-0.5263157894736843,0.9473684210526314
0.0,-0.3157894736842106,0.9473684210526314
0.0,-0.10526315789473695,0.9473684210526314
0.0,0.10526315789473673,0.9473684210526314
0.0,0.3157894736842106,0.9473684210526314
0.0,0.5263157894736841,0.9473684210526314
0.0,0.7368421052631575,0.9473684210526314
0.0,0.9473684210526314,0.9473684210526314
0.0,1.1578947368421053,0.9473684210526314
0.0,1.3684210526315788,0.9473684210526314
0.0,1.5789473684210522,0.9473684210526314
0.0,1.789473684210526,0.9473684210526314
0.0,2.0,0.9473684210526314
0.0,-2.0,1.1578947368421053
0.0,-1.7894736842105263,1.1578947368421053
0.0,-1.5789473684210527,1.1578947368421053
0.0,-1.368421052631579,1.1578947368421053
0.0,-1.1578947368421053,1.1578947368421053
0.0,-0.9473684210526316,1.1578947368421053
0.0,-0.736842105263158,1.1578947368421053
0.0,-0.5263157894736843,1.1578947368421053
0.0,-0.3157894736842106,1.1578947368421053
0.0,-0.10526315789473695,1.1578947368421053
0.0,0.10526315789473673,1.1578947368421053
0.0,0.3157894736842106,1.1578947368421053
0.0,0.5263157894736841,1.1578947368421053
0.0,0.7368421052631575,1.1578947368421053
0.0,0.9473684210526314,1.1578947368421053
0.0,1.1578947368421053,1.1578947368421053
0.0,1.3684210526315788,1.1578947368421053
0.0,1.5789473684210522,1.1578947368421053
0.0,1.789473684210526,1.1578947368421053
0.0,2.0,1.1578947368421053
0.0,-2.0,1.3684210526315788
0.0,-1.7894736842105263,1.3684210526315788
0.0,-1.5789473684210527,1.3684210526315788
0.0,-1.368421052631579,1.3684210526315788
0.0,-1.1578947368421053,1.3684210526315788
0.0,-0.9473684210526316,1.3684210526315788
0.0,-0.736842105263158,1.3684210526315788
0.0,-0.5263157894736843,1.3684210526315788
0.0,-0.3157894736842106,1.3684210526315788
0.0,-0.10526315789473695,1.3684210526315788
0.0,0.10526315789473673,1.3684210526315788
0.0,0.3157894736842106,1.3684210526315788
0.0,0.5263157894736841,1.3684210526315788
0.0,0.7368421052631575,1.3684210526315788
0.0,0.9473684210526314,1.3684210526315788
0.0,1.1578947368421053,1.3684210526315788
0.0,1.3684210526315788,1.3684210526315788
0.0,1.5789473684210522,1.3684210526315788
0.0,1.789473684210526,1.3684210526315788
0.0,2.0,1.3684210526315788
0.0,-2.0,1.5789473684210522
0.0,-1.7894736842105263,1.5789473684210522
0.0,-1.5789473684210527,1.5789473684210522
0.0,-1.368421052631579,1.5789473684210522
0.0,-1.1578947368421053,1.5789473684210522
0.0,-0.9473684210526316,1.5789473684210522
0.0,-0.736842105263158,1.5789473684210522
0.0,-0.5263157894736843,1.5789473684210522
0.0,-0.3157894736842106,1.5789473684210522
0.0,-0.10526315789473695,1.5789473684210522
0.0,0.10526315789473673,1.5789473684210522
0.0,0.3157894736842106,1.5789473684210522
0.0,0.5263157894736841,1.5789473684210522
0.0,0.7368421052631575,1.5789473684210522
0.0,0.9473684210526314,1.5789473684210522
0.0,1.1578947368421053,1.5789473684210522
0.0,1.3684210526315788,1.5789473684210522
0.0,1.5789473684210522,1.5789473684210522
0.0,1.789473684210526,1.5789473684210522
0.0,2.0,1.5789473684210522
0.0,-2.0,1.789473684210526
0.0,-1.7894736842105263,1.789473684210526
0.0,-1.5789473684210527,1.789473684210526
0.0,-1.368421052631579,1.789473684210526
0.0,-1.1578947368421053,1.789473684210526
0.0,-0.9473684210526316,1.789473684210526
0.0,-0.736842105263158,1.789473684210526
0.0,-0.5263157894736843,1.789473684210526
0.0,-0.3157894736842106,1.789473684210526
0.0,-0.10526315789473695,1.789473684210526
0.0,0.10526315789473673,1.789473684210526
0.0,0.3157894736842106,1.789473684210526
0.0,0.5263157894736841,1.789473684210526
0.0,0.7368421052631575,1.789473684210526
0.0,0.9473684210526314,1.789473684210526
0.0,1.1578947368421053,1.789473684210526
0.0,1.3684210526315788,1.789473684210526
0.0,1.5789473684210522,1.789473684210526
0.0,1.789473684210526,1.789473684210526
0.0,2.0,1.789473684210526
0.0,-2.0,2.0
0.0,-1.7894736842105263,2.0
0.0,-1.5789473684210527,2.0
0.0,-1.368421052631579,2.0
0.0,-1.1578947368421053,2.0
0.0,-0.9473684210526316,2.0
0.0,-0.736842105263158,2.0
0.0,-0.5263157894736843,2.0
0.0,-0.3157894736842106,2.0
0.0,-0.10526315789473695,2.0
0.0,0.10526315789473673,2.0
0.0,0.3157894736842106,2.0
0.0,0.5263157894736841,2.0
0.0,0.7368421052631575,2.0
0.0,0.9473684210526314,2.0
0.0,1.1578947368421053,2.0
0.0,1.3684210526315788,2.0
0.0,1.5789473684210522,2.0
0.0,1.789473684210526,2.0
0.0,2.0,2.0
0.0,-1.9298245614035086,-1.929824561403509
0.0,-1.9298245614035086,-1.6491228070175437
0.0,-1.9298245614035086,-1.5087719298245612
0.0,-1.6491228070175437,-1.6491228070175437
0.0,-1.6491228070175437,-1.929824561403509
0.0,-1.5087719298245614,-1.929824561403509
0.0,-1.2280701754385965,-1.9298245614035086
0.0,-1.5087719298245612,-1.6491228070175437
0.0,-1.2280701754385965,-1.6491228070175437
0.0,-1.087719298245614,-1.9298245614035086
0.0,-1.6491228070175437,-1.5087719298245612
0.0,-1.9298245614035086,-1.2280701754385965
0.0,-1.6491228070175437,-1.2280701754385965
0.0,-1.9298245614035086,-1.087719298245614
0.0,-1.5087719298245614,-1.5087719298245612
0.0,-1.2280701754385965,-1.5087719298245612
0.0,-1.2280701754385965,-1.2280701754385965
0.0,-1.5087719298245614,-1.087719298245614
0.0,-1.087719298245614,-1.2280701754385965
0.0,-1.2280701754385965,-1.087719298245614
0.0,-1.5087719298245614,-1.2280701754385965
0.0,-1.087719298245614,-1.5087719298245614
0.0,-1.6491228070175437,-1.087719298245614
0.0,-1.087719298245614,-1.6491228070175437
0.0,-0.8771929824561403,-1.9298245614035086
0.0,-0.8771929824561403,-1.6491228070175437
0.0,-0.8070175438596491,-1.5087719298245614
0.0,-0.5964912280701755,-1.6491228070175437
0.0,-0.5964912280701755,-1.9298245614035086
0.0,-0.456140350877193,-1.9298245614035086
0.0,-0.24561403508771934,-1.9298245614035086
0.0,-0.456140350877193,-1.6491228070175437
0.0,-0.24561403508771934,-1.6491228070175437
0.0,-0.035087719298245695,-1.9298245614035086
0.0,-0.6666666666666666,-1.5087719298245614
0.0,-0.8070175438596491,-1.2280701754385963
0.0,-0.5964912280701755,-1.2280701754385963
0.0,-0.8771929824561403,-1.087719298245614
0.0,-0.38596491228070184,-1.5087719298245614
0.0,-0.24561403508771934,-1.5087719298245614
0.0,-0.17543859649122817,-1.2280701754385963
0.0,-0.38596491228070184,-1.087719298245614
0.0,0.035087719298245466,-1.2280701754385963
0.0,-0.24561403508771934,-1.087719298245614
0.0,-0.456140350877193,-1.2280701754385963
0.0,-0.035087719298245695,-1.5087719298245614
0.0,-0.5964912280701755,-1.087719298245614
0.0,0.035087719298245466,-1.6491228070175437
0.0,-1.087719298245614,-1.087719298245614
0.0,-1.9298245614035086,-0.8771929824561403
0.0,-1.9298245614035086,-0.5964912280701755
0.0,-1.8596491228070176,-0.38596491228070184
0.0,-1.6491228070175437,-0.6666666666666666
0.0,-1.6491228070175437,-0.8070175438596491
0.0,-1.5087719298245614,-0.8070175438596491
0.0,-1.2280701754385963,-0.8771929824561403
0.0,-1.5087719298245614,-0.5964912280701755
0.0,-1.2280701754385963,-0.5964912280701755
0.0,-1.087719298245614,-0.8771929824561403
0.0,-1.7192982456140353,-0.45614035087719307
0.0,-1.9298245614035088,-0.1754385964912282
0.0,-1.6491228070175439,-0.1754385964912282
0.0,-1.9298245614035086,-0.035087719298245695
0.0,-1.5087719298245614,-0.45614035087719307
0.0,-1.2982456140350878,-0.45614035087719307
0.0,-1.2280701754385965,-0.1754385964912282
0.0,-1.5087719298245614,-0.035087719298245695
0.0,-1.0877192982456143,-0.1754385964912282
0.0,-1.2280701754385963,0.035087719298245466
0.0,-1.5087719298245617,-0.1754385964912282
0.0,-1.087719298245614,-0.45614035087719307
0.0,-1.6491228070175437,-0.035087719298245695
0.0,-1.087719298245614,-0.6666666666666666
0.0,-0.8771929824561403,-0.8771929824561403
0.0,-0.8771929824561403,-0.6666666666666667
0.0,-0.8771929824561404,-0.38596491228070184
0.0,-0.6666666666666667,-0.6666666666666667
0.0,-0.5964912280701755,-0.8771929824561403
0.0,-0.45614035087719307,-0.8771929824561403
0.0,-0.17543859649122814,-0.8771929824561403
0.0,-0.38596491228070184,-0.6666666666666667
0.0,-0.24561403508771937,-0.6666666666666667
0.0,-0.03508771929824572,-0.8771929824561403
0.0,-0.5964912280701755,-0.45614035087719307
0.0,-0.8070175438596491,-0.24561403508771937
0.0,-0.5964912280701755,-0.24561403508771937
0.0,-0.8771929824561403,-0.03508771929824572
0.0,-0.38596491228070184,-0.45614035087719307
0.0,-0.1754385964912282,-0.45614035087719307
0.0,-0.24561403508771937,-0.24561403508771937
0.0,-0.38596491228070184,-0.03508771929824572
0.0,-0.03508771929824572,-0.17543859649122814
0.0,-0.17543859649122814,-0.03508771929824572
0.0,-0.38596491228070184,-0.17543859649122814
0.0,-0.03508771929824572,-0.45614035087719307
0.0,-0.5964912280701755,-0.03508771929824572
0.0,-0.03508771929824572,-0.6666666666666667
0.0,-1.087719298245614,-0.035087719298245695
0.0,-0.035087719298245695,-1.087719298245614
0.0,0.24561403508771928,-1.9298245614035086
0.0,0.24561403508771928,-1.6491228070175437
0.0,0.24561403508771928,-1.43859649122807
0.0,0.38596491228070173,-1.719298245614035
0.0,0.38596491228070173,-1.9298245614035086
0.0,0.5964912280701752,-1.9298245614035086
0.0,0.8070175438596487,-1.8596491228070173
0.0,0.5964912280701752,-1.6491228070175437
0.0,0.87719298245614,-1.6491228070175437
0.0,1.0175438596491226,-1.9298245614035086
0.0,0.45614035087719285,-1.5087719298245614
0.0,0.24561403508771928,-1.2280701754385963
0.0,0.45614035087719285,-1.2982456140350878
0.0,0.17543859649122806,-1.0175438596491226
0.0,0.5964912280701752,-1.5087719298245614
0.0,0.87719298245614,-1.5087719298245614
0.0,0.87719298245614,-1.2280701754385963
0.0,0.6666666666666663,-1.087719298245614
0.0,1.0877192982456139,-1.2280701754385963
0.0,0.8070175438596487,-1.087719298245614
0.0,0.6666666666666663,-1.2280701754385965
0.0,1.0175438596491226,-1.5087719298245614
0.0,0.38596491228070173,-1.087719298245614
0.0,1.0877192982456139,-1.6491228070175437
0.0,1.2280701754385963,-1.9298245614035086
0.0,1.2280701754385963,-1.719298245614035
0.0,1.2280701754385963,-1.5087719298245614
0.0,1.4385964912280698,-1.719298245614035
0.0,1.508771929824561,-1.9298245614035086
0.0,1.7192982456140344,-1.8596491228070173
0.0,1.8596491228070173,-1.8596491228070173
0.0,1.7192982456140344,-1.6491228070175437
0.0,1.8596491228070173,-1.6491228070175437
0.0,1.508771929824561,-1.5087719298245614
0.0,1.2280701754385963,-1.2280701754385965
0.0,1.4385964912280698,-1.2982456140350878
0.0,1.2982456140350875,-1.087719298245614
0.0,1.7192982456140344,-1.5087719298245614
0.0,1.8596491228070173,-1.5087719298245614
0.0,1.8596491228070173,-1.2280701754385963
0.0,1.6491228070175432,-1.0175438596491226
0.0,1.8596491228070173,-1.087719298245614
0.0,1.6491228070175432,-1.2280701754385963
0.0,1.4385964912280698,-1.087719298245614
0.0,1.0175438596491226,-1.087719298245614
0.0,0.24561403508771937,-0.8771929824561404
0.0,0.24561403508771937,-0.6666666666666667
0.0,0.24561403508771934,-0.45614035087719307
0.0,0.38596491228070173,-0.6666666666666667
0.0,0.38596491228070173,-0.8771929824561403
0.0,0.5964912280701752,-0.8771929824561403
0.0,0.807017543859649,-0.8771929824561404
0.0,0.5964912280701752,-0.6666666666666667
0.0,0.8771929824561402,-0.6666666666666667
0.0,1.0175438596491229,-0.8771929824561404
0.0,0.38596491228070173,-0.38596491228070184
0.0,0.24561403508771934,-0.17543859649122817
0.0,0.38596491228070173,-0.17543859649122817
0.0,0.24561403508771934,0.035087719298245515
0.0,0.5964912280701752,-0.38596491228070184
0.0,0.8771929824561402,-0.45614035087719307
0.0,0.8771929824561402,-0.17543859649122817
0.0,0.6666666666666663,-0.03508771929824572
0.0,1.0175438596491226,-0.17543859649122817
0.0,0.807017543859649,-0.03508771929824573
0.0,0.5964912280701752,-0.17543859649122817
0.0,1.0175438596491226,-0.45614035087719307
0.0,0.38596491228070173,-0.03508771929824572
0.0,1.0175438596491229,-0.6666666666666667
0.0,1.2280701754385963,-0.8771929824561403
0.0,1.2280701754385963,-0.6666666666666667
0.0,1.2982456140350875,-0.38596491228070184
0.0,1.4385964912280698,-0.6666666666666667
0.0,1.508771929824561,-0.8771929824561403
0.0,1.6491228070175437,-0.8771929824561404
0.0,1.8596491228070176,-0.8771929824561404
0.0,1.6491228070175437,-0.6666666666666667
0.0,1.8596491228070176,-0.6666666666666667
0.0,1.43859649122807,-0.38596491228070184
0.0,1.2982456140350875,-0.17543859649122817
0.0,1.4385964912280698,-0.17543859649122817
0.0,1.2280701754385963,-0.03508771929824572
0.0,1.6491228070175437,-0.45614035087719307
0.0,1.9298245614035086,-0.45614035087719307
0.0,1.8596491228070173,-0.17543859649122817
0.0,1.6491228070175437,0.035087719298245515
0.0,1.8596491228070176,-0.03508771929824573
0.0,1.6491228070175437,-0.17543859649122817
0.0,1.4385964912280698,-0.03508771929824572
0.0,1.0175438596491229,-0.03508771929824573
0.0,-0.03508771929824572,-0.03508771929824572
0.0,-1.9298245614035086,0.24561403508771928
0.0,-1.929824561403509,0.38596491228070184
0.0,-1.8596491228070176,0.6666666666666663
0.0,-1.6491228070175439,0.38596491228070184
0.0,-1.6491228070175437,0.24561403508771928
0.0,-1.5087719298245614,0.24561403508771928
0.0,-1.2280701754385963,0.17543859649122806
0.0,-1.5087719298245617,0.38596491228070184
0.0,-1.2280701754385968,0.38596491228070184
0.0,-1.0175438596491226,0.24561403508771928
0.0,-1.719298245614035,0.6666666666666663
0.0,-1.9298245614035086,0.8070175438596487
0.0,-1.6491228070175437,0.87719298245614
0.0,-1.9298245614035086,1.0877192982456139
0.0,-1.5087719298245614,0.6666666666666663
0.0,-1.2982456140350878,0.6666666666666663
0.0,-1.2280701754385963,0.8070175438596487
0.0,-1.5087719298245614,1.0877192982456139
0.0,-1.0175438596491226,0.8070175438596487
0.0,-1.2280701754385963,1.0175438596491226
0.0,-1.5087719298245614,0.8070175438596487
0.0,-1.087719298245614,0.5964912280701752
0.0,-1.6491228070175437,1.0877192982456139
0.0,-1.0877192982456143,0.38596491228070184
0.0,-0.8771929824561404,0.24561403508771937
0.0,-0.8771929824561404,0.3859649122807018
0.0,-0.8070175438596492,0.5964912280701752
0.0,-0.6666666666666667,0.3859649122807018
0.0,-0.5964912280701755,0.24561403508771937
0.0,-0.3859649122807019,0.24561403508771937
0.0,-0.17543859649122823,0.24561403508771937
0.0,-0.38596491228070184,0.3859649122807018
0.0,-0.24561403508771942,0.3859649122807018
0.0,0.035087719298245515,0.24561403508771934
0.0,-0.5964912280701755,0.5964912280701752
0.0,-0.8070175438596492,0.8771929824561402
0.0,-0.6666666666666667,0.807017543859649
0.0,-0.8771929824561404,1.0175438596491229
